8b2e412d AbilitiesData
8f7b194f SkinAudioProperties
77f110db SkinAugment
771215f7 SkinAugmentCategories
a63ebd41 SkinBasedRelativeColorScheme
87225880 SkinClassification
62439ca0 SkinData
bc59324a SkinFilter
7b34fa25 SkinId
4a661562 SkinIds
45ff5904 SkinMeshProperties
009ffb1b SkinName
514b1c48 SkinParent
6f1dd68b SkinRarityOverride
a1f805da SkinScale
f71d1d27 SkinUiProperties
68f2b69c SkinUpgradeData
bd113e91 Skins
6d5963e1 SkipBack
0e461aec SkipDrawToonInking
51368eb1 SkipIfModelInvisible
a3826203 SkipIfPastEndFrame
503a1944 SkipSequencedAttackEvents
14854159 SkipVoOverride
0a65794d SkyLightColor
b39b0430 SkyLightScale
0a5eb702 SliceTechniqueRange
f21aa4eb SlideTransitionSecs
6eac67fc Slider
f682bece SliderBackdrop
6a05258c SliderBarDefinition
025ebeb6 SliderClickedState
3da59d59 SliderHitRegion
05b9cbd0 SliderHoveredState
f75a6d4d SliderIcon
37dd352b SliderKey
3f180dc8 SliderProgressBar
82ad3a6e Sliver
70954771 Slot
456a1d88 SlotArea
b1d55f4a SlotDetailsText
1e871b08 SlotGroup
28a386c4 SlotHandles
2effec77 SlotHeightRef
12ca2e82 SlotHitRegion
16d534fc SlotIcon
05d3102b SlotLayout
d2420273 SlotOneRegion
13d2578e SlotRegions
d52934b7 SlotTemplate
c76c3106 SlotTitleText
366ba559 SlotType
d7154637 SlotZeroRegion
3cfec826 Slots
fe28c700 SlotsLayout
6d9542b8 Slow
06c2a39e SmallIconPath
68135db9 SnapshotButton
30afad3f SnapshotHighlight
98ecb565 SnapshotTraKey
a4d913bb SocialBadgeVfx
99f1b03a SocialButton
7d090b3a SocialStatusIcons
a46aab48 SocialTooltipAnchor
763e4b15 SoftDisabled
2992fe27 SoftKeyboardTransitionData
bfb0efdd SoftParticleParams
58ce4889 SoldLeftEndcap
6ccc0590 SoldRightEndcap
b886dddc SoldStretch
7bb9cb80 SorakaIcons
bd9b83c7 SortEmittersByPos
d8bea346 SortPopularToFront
3eec020d SortedByKeys
42c6e608 SoulActiveSourceIcon
ebac5e4c SoulGivenOnDeath
cf22e247 SoulIconSlot
9ebf6879 SoulKnownSourceIcon
a7298d44 SoulPreviewBuffName
7fe215a3 SoulRewardBuffName
27f3791a SoulSlot
cef7b161 SoulSourceEmptyIcon
8cc833d1 SoulfighterField
0e0d9594 Sound
cbfb033d SoundAssets
9d3b176c SoundEvent
0262b4a7 SoundEventName
a30565cd SoundEvents
6cfc6633 SoundKey
a059ebf8 SoundOnActivate
9a580035 SoundOnCreate
e0c375ae SoundOnCreateDefault
9406ff56 SoundOnCreateName
03406fbb SoundOnDeActivate
64f306b1 SoundPersistent
5a6a73e2 SoundPersistentDefault
9abefc6a SoundPersistentName
1bcf29d8 Source
7a50ec9d SourceCondition
d4e12e5d SourceFxKey
7e67db69 SourceIcon
177de9ee SourceIcons
a5da5d81 SourceMaterial
1bcac48f SourceObject
a19b2e69 SourceResolutionHeight
f6647cd6 SourceResolutionWidth
462ba792 SourceResolver
465802ea SourceStat
27833dcc SourceStatFormula
053288ea SourceTierIcons
721e9831 Sources
ef29baeb SourcesX
ee29b958 SourcesY
6a3aedd7 SpaceBetweenIcons
3bdfdf95 SpacerData
d1e01255 SpawnAnimationName
297b86f2 SpawnBehavior
88923ff7 SpawnCount
b1e8a18c SpawnCountOvertime
63efdfec SpawnCountPerInhibitorDown
23634663 SpawnCountPerInterval
45cdadd0 SpawnCountsByWave
1fb22049 SpawnDirection
42bc25aa SpawnDurationSecs
2f8542b0 SpawnEventTemporaryLocation
80162b77 SpawnIntervalSecs
713c87ef SpawnLocation
3bf0b4ed SpawnShape
f417c08e SpawnSkinOffset
e82b9b56 SpawnerCharacter
cb47df8f SpawningSkinOffsets
77835d07 SpawningText
74de708f SpeakerIcon
d940d530 Special
01bc975b Special3Vfx
b5d29d80 Special4Vfx
2edff53d Special5Vfx
2a16e3e6 SpecialOfferButton
afadcb3f SpecialOfferButtonDefinition
fbd72d16 SpecialOfferController
bbb37ef7 SpecialOfferToastScene
0acc6797 SpecialOfferView
071eb8be SpecialRecipe
6e3efa5d SpeciesIds
18cef10d SpeciesLink
7ba2382b SpecificEventType
678e7348 SpecificTeam
4b34615a SpecificTeamOnly
71581e65 SpecifiedGameModes
91bcee22 SpectateButton
2ec20ebc SpectateButtonHandle
ea19600b SpectateTitleText
79175e85 SpectatorOffsetRegion
e658872c SpectatorPolicy
a3b8a1a8 SpectatorSoundKey
be73c6e0 Specular
7b80c780 Speed
96a3b0a9 SpeedDegrees
ab82a72c SpeedDown
b4913073 SpeedRatio
89c16bc1 SpeedRatioDriver
2507110d SpeedUp
a96fc6c9 Spell
bca4dce5 SpellBlockPerLevel
d1bc4ba8 SpellBuff
f5ef5591 SpellCastMessage
1fa3e21c SpellChoiceTemplate
81e35eaf SpellDamageRatio
f66eee99 SpellData
52fde74f SpellDataValues
754b7727 SpellDisplayTemplate
47e0dff9 SpellEventToAudioEventSuffix
da510d6f SpellFxOverrideSkins
de8d897a SpellGuessLockoutIcon
0445c4e4 SpellIcon
5a434ed3 SpellLayout
ed5e0ca1 SpellLevel
01ad1c31 SpellLevelOverride
9b601778 SpellLevelUpInfo
822e38a2 SpellName
bfc37103 SpellNames
35e8662f SpellObjects
8bd9f7d8 SpellPickChoiceSpellLists
90a09233 SpellPips
164a99e3 SpellPreloads
6a4675e9 SpellRankPips
6c2c1d94 SpellRankText
58bb66ae SpellRankUpRecommendations
1e264f00 SpellResetFlashFadeDuration
7c769ee0 SpellResetFlashScaleDownDuration
912789e1 SpellResetScaleMultiplier
0eeed182 SpellShieldBorder
e19a6b2d SpellSlot
841704fa SpellSlots
8b2a728d SpellToggleSlot
e7fa2b10 SpellVoOverrideSkins
74f5d6ce Spells
cd99a01f SpellsCheckTheirAmmoRequirement
a3bd0d60 SplineInfo
864343c8 SplineWidth
18685ca4 SponsorMaterial
d81f2eaf SponsorTexturePath
67642e99 SpotModChampions
2c59f278 SpotModDragonAndSpider
38ab5e51 SpotlightDeathVfx
c2067b80 SpotlightEogStatsLogging
bd04b6be SpotlightHealthbar
028ff849 SpringStiffness
66f06798 SpringToAffect
3e0f5f54 SquareIconPath
dea2ae01 SquareIconTexturePath
7333a550 SquarePortraitIcon
16071366 SquareSplashPath
d33ce1c9 Src
a0958d01 SrcAlphaBlendFactor
22c0c7d0 SrcColorBlendFactor
fe0c7ee0 SrcKey
38356ec3 SrcTable
85f5e202 SruRiftHerald
d61e0008 StackText
ee2b8eac StacksExclusive
3386ddb3 StacksText
b36eae8c StacksToAdd
885a9a2d Stage
372d5784 StageConfigs
f116f568 StageIcon
7c264c5f StageIconPath
538d27eb StageLeftGroup
a064eee8 StageNumber
3ca13504 StageRightGroup
2bc5935b StageRoundData
04a101fa Stages
796f0c37 StandaloneLoadoutIcon
431c9a7a StandaloneLoadoutsIcon
f97c4fb3 StandaloneLoadoutsLargeIcon
78b71335 StandardContentBackground
7f7cccb7 StandardContentLayout
774a08b1 StandardItemRarityTexturePaths
22be45fe StandardItemStarLevelTexturePaths
9c5a51d5 StandardItemTemplate
fdab8be2 StandardRewardTemplateLegendary
075fb718 StandardRewardTemplateRareEpic
be56d8a9 StandardSegmentData
e7cc2c05 StandardSlots
d4080da5 StandardTick
817852f5 StarBadges
fb07e638 StarBorders
da8bcd33 StarLevel2Vfx
41ed38a6 StarLevel3Vfx
a952b6b4 StarLevelOverlays
91672418 StarShardCurrencyButton
8abea360 StarShardCurrencyWidget
d1abeb9d StarShardDecreaseVfx
30590198 StarShardsButton
2b33bedc StarShardsDecreaseVfx
7b8e8695 StarShardsIncreaseSinkVfx
93a118fb StarShardsIncreaseSourceVfx
53ff8f31 StarShardsStoreDialog
29b080e0 StarShardsWidget
652b04df Start
7ce54f01 StartAlpha
a9d3a87c StartAtZeroOnSpawn
b2c24f69 StartAudioEvent
d7a4e88f StartButton
4edf6ffb StartDate
826cd95e StartDelay
3edc338f StartDisabled
8349743d StartEvent
42ad1ccb StartFloat
76f8ad24 StartFrame
a2957722 StartFrameMult
c85cceeb StartLocator
9a3785c9 StartMoveSpeed
bcf77154 StartOffsetX
bdf772e7 StartOffsetY
5dd88c41 StartPaused
e9f33fa7 StartPercentage
4469955f StartScale
8e3906cc StartSkipToTime
8a708dee StartTime
53b34144 StartTimeSecs
3f72f07a StartTimeWithAfk
c032a714 StartValue
8da8785b StartingHealth
fda3759b StartingItemBundles
62246441 StartingJointForTrailFollowTemp
013859f0 StartingJointName
c9af5666 StartingValue
95377d77 Startpoint
0d1f0ef6 StartupCheats
f9e45233 StartupDelayInSeconds
e84fe8d3 StatComponents
77595aa9 StatFilterButtonDefinitions
fbefb0a6 StatFilters
b3db383c StatFormulas
95d2c754 StatName
38fa3995 StatNameTra
2d55c701 StatPageViewController
80f7df1d StatPages
4c72d163 StatStoneCount
a8de2a34 StatStoneHoverTargets
ae8a302d StatStoneIcon
06583366 StatStoneMilestoneData
27d7d274 StatStoneRetiredIconMiniName
63719185 StatStoneSets
6207f410 StatStoneSlot
3bed63c6 StatStoneTemplateScene
2ce1fd3a StatStoneTitle
cb67a17d StatStones
6c1dc1b4 StatStonesStats
49677139 StatTooltipUpperRightAnchor
8a544bcf StatType
783132f6 State
1545ddef StateEventId
fd81566b StateIndicatorList
fce96f95 StateLogicEventSignalId
9097411f StateScenes
ba72875f States
6d4da2ea StaticIcon
03a46b6b StaticSwitch
3291437b StaticSwitches
d50c7c8a StaticTexture
0914db39 StaticTexturePath
e6eebb2f StaticTooltipCalculationDisplay
97343c80 StaticTooltipCalculationExpansion
f8bc3dfe StationaryLightChannelAssignments
6a311cec Stats
f71e50d6 StatsUiData
eb649d77 StatusData
ad139ea4 StatusDurationBar
536405ec StatusDurationBarData
e76d6f1b StatusEffects
02d1d21e StatusIcon
dd4e4197 StatusIcons
2cf093ce StatusMessage
5efd144d StatusMessageText
03534fec StatusName
be72a198 StatusText
77312335 StealthDatas
4432d377 StealthName
97a78d34 StencilCompareFunc
445cbefc StencilEnable
dcb9e030 StencilFailOp
b68bc527 StencilMask
1aef807c StencilMode
b06c36e4 StencilPassDepthFailOp
599391f5 StencilPassDepthPassOp
7b43e2ec StencilRef
166c54c5 StencilReferenceId
cd909507 StencilReferenceVal
c7441a0f Step
59939874 StickyDrag
8f1e90ff StompLowerPriority
77a4e581 StoneName
daf2f7a2 StopAttackVerifiesSpell
616c81b3 StopAudioEvent
40ee28f8 StopAudioEventName
73d3ba3f StopEvent
bf827b13 StopIfOverMaxNumDifferentCategories
51c62fc7 StopSpawnTimeSecs
d010468e StoreButton
d5241087 StoreButtonDefinition
70e902e6 StoreCategory
6fe9cf64 StoreCategoryButtonDefinitions
e9123b4f StoreCategoryButtons
99a3ceae StoreData
6bee5d1e StoreDialog
6086f717 StoreDisplayName
4d31ed46 StoreListingData
bff088c9 StoreNewPip
56b8abdb StoreOverlayImage
36a4c8ee StoreScene
122c3a82 StormColoration
791a662d StreakHitTarget
243996f3 StreakIcons
c5a50e34 StreakText
18292501 StreakUi
e07a18b0 Strength
6e720d2b String1
6f720ebe String2
4308c416 StringCalculations
dd6cdf21 Stun
67a830a4 Stunned
ac307ed6 Style
bd34fd7f StyleOverrides
b5575dbf Styles
9bb83c2d SubArrowCollapsedTexturePath
e21ce671 SubArrowExpandedTexturePath
30edbb67 SubMeshName
616627c4 SubPart
a67dbab3 SubPurchaseDesc
fbd508b7 SubPurchaseDivider
67c3b51b SubPurchaseElements
04832005 SubPurchaseGroup
dc4a41ff SubPurchaseIcon
351de0c4 SubPurchaseIconFrame
3591028e SubPurchaseRegion
3b5d2f94 SubPurchaseTitle
a79bef3c SubTeam
8f704e18 SubTeamButton
dc71538e SubTeamColumn
dcaa9fe3 SubTeamLogo
ef7a5e37 SubTeamName
2a89cfe6 SubTeamNameHovered
fe152a6e SubTeamNameInactive
12123ddf SubTeamNamePressed
298c0896 SubTeamNameSelected
eb7d439b SubTeamPlayerColumn
8e8d20af SubTeamPlayerRow
d623ede1 SubTeamsLoadable
aad7612c Submesh
2d7b4ab4 SubmeshRenderOrder
fc452e48 Submeshes
1346a34f SubmeshesToDraw
2d34b89e SubmeshesToDrawAlways
fd949819 SubmeshesToHide
a826e328 SubmeshesToShow
27215cd1 SubmitButton
a77beff4 SubmitButtonDefinition
93d2d9f3 SubmitReportButton
9d29afc1 Subphases
115bfcb9 Subtitle
9f40f2a9 SubtitleBackground
ac509cfc SubtitleLeftElement
ec5f2c03 SubtitleRightElement
34bd8b7a SubtitleText
2a260f84 SubtitleTextHandle
a107ae5a SubtitleTra
35692f11 SubtitleTraKey
42c1a561 Subtract
b8cdd565 SumMultipleRoundsAtEog
190dc699 SummonerBadges
f0ca32fe SummonerChallengeBorderCrystal
648ae538 SummonerChallengeCrystal
f489c470 SummonerEmoteButtons
a767ac3b SummonerEmoteIcons
b0341f56 SummonerEmoteId
c96668fb SummonerEmoteTroyFile
8e38f1e8 SummonerEmotesV2
10892008 SummonerIcon
80359e95 SummonerIconFrame
aaffdad8 SummonerIconLink
730838d6 SummonerIconToTeamLookup
31e80630 SummonerLevelRequired
74359eae SummonerLevelText
e6e3afce SummonerName
5705bde6 SummonerNameLink
5c05f04d SummonerNameText
d2515da0 SummonerSocialCard
a6dc6010 SummonerSpell1
a9dc64c9 SummonerSpell2
6715fb92 SummonerSpellLinks
1bd647e2 SummonerSpellSlots
d2517598 SummonerSpellSpecialist
e8dcc7f6 SummonerSpells
7f279fa1 SummonerTitle
e04e3f61 Sun
664a1f44 SunColor
e1907cf6 SunDirection
4620fe14 SunIntensityScale
d8851203 SunRadiusForShadows
692cc433 SuppressVisibilityChanges
087253d7 Suppressed
fe433d18 Suppression
8bddc3a9 SuppressionIcon
09c4fe2c SurfaceAreaToShadowMapScale
218ae92c SurrenderAfkAutoVoteThresholdSec
1a34953e SurrenderHitRegion
793d00f9 SurrenderRetryDelaySec
12d9d5d3 SurrenderVoteCompleteDialogPersistSec
19c50f94 SurrenderVoteCompleteDialogPersistsSec
0dfbc2ee SurrenderVoteCompleteEliminateDelaySec
a82b8a32 SurrenderVoteDurationSec
d11d9cae SwapButton
bedae0ce SwapData
1eebe507 Swaps
a2054c01 SwitchData
778d6dee SwitchIntPairDataList
dd7ddb9d Switches
48fb391a SwoshAnim
94c90e2b SyncFrameOnChangeAnim
491e0a9c System
e4f768f6 SystemScale
9509a9f4 SystemTagEventList
5fc76f67 SystemTranslation
094b363d Systems
98f72e4c Tab
96650108 TabButton
3bae3969 TabButtonDefinition
2a9bbd14 TabData
e2db859f TabNameTraKey
210dd2c4 TabOrder
a135cbb0 TabViewAllItemsScene
b27c29c7 TabViewAllItemsSceneViewPane
39bc5dc5 TabViewItemSetsScene
95c72dde TabViewItemSetsSceneViewPane
0fe567b1 TabViewRecItemsScene
82481362 TabViewRecItemsSceneViewPane
4a9c9bdf Table
8f30eadc TableName
8799ac14 TableValue
20890fc4 Tables
67c56f9d TabletOverrideLoadable
0c1dcd2d Tabs
0e4a127f Tactician
02dcc66e TacticianIcon
de314605 TacticianIconPath
4c04f945 TacticianIndex
95f72993 Tag
d65bac4d TagEventList
0e8c8e17 TagLink
d2af08d4 TagText
4c6966c6 TagToEnableSpawnSkinOffset
fb0b6bed TaglineLink
f416eba0 Tags
e08272cf TakeCamp
112cdf96 Tall
6e53904d TallyAutoCloseDelay
32608848 Target
77cea54c TargetAlpha
20cd725d TargetAnimData
dc19c3d6 TargetBone
da428935 TargetBoneName
c6f291ed TargetClipName
acd059f0 TargetClosedScene
b16c581f TargetColor
47676523 TargetDistance
c781dd3c TargetEffectDefinition
43851f70 TargetElement
166d5141 TargetForgivenessDefinitions
71a473ba TargetForgivenessRange
66afef9c TargetFrameVisibilityKey
5772c52d TargetFxKey
8bfaa311 TargetGlobalBountyState
25888758 TargetIdleAnimation
e0e0dd98 TargetIsTrakey
31ee2bf7 TargetLaserEffects
eca5d69e TargetLightingVolume
61272aeb TargetName
e66467df TargetObject
4aad5dbd TargetPerks
a92a72b9 TargetPosIsOwner
2d8bf2fb TargetPosition
bbda0faa TargetScale
416010f5 TargetSkinScale
5ba61dc2 TargetSpell
89eec19c TargetStatsMenu
24593d1d TargetStrategy
81c1bdb1 TargetString
1d5932cf TargetUnitsToBuff
69485639 TargetValue
7a9e7d89 TargetingForgivenessDefinitions
24a4d9aa TargetingParamName
fb8157bc TargetingParametersList
8b22a93a TargetingParametersMap
bc9c8463 Taunt
832871a2 Taunted
a2fd7d0c Team
d20c2707 Team1
5ee57c68 Team1AllyGlow
cd9fbedc Team1BuffIcons
9384bafc Team1EnemyGlow
28a35ef0 Team1GoldIcon
0049973e Team1GoldText
405ae406 Team1Icon
98a96d43 Team1IconSlots
54950f50 Team1KillText
beadc6c4 Team1Meter
bb5ce041 Team1MeterBlueSkin
2ec80db2 Team1MeterRedSkin
72e30792 Team1MeterScoreIndex
c66889db Team1ReportModalAnchor
0be44b13 Team1SwapDragTarget
2ffd049f Team1SwapHoverIcon
d8a8b5c0 Team1Text
ececf4a0 Team1TowerKillsIcon
64718c8e Team1TowerKillsText
d30c289a Team2
193f7129 Team2AllyGlow
c4bc0497 Team2BuffIcons
d8b42783 Team2EnemyGlow
6de112d9 Team2GoldIcon
16026e0f Team2GoldText
4ca13237 Team2Icon
05759068 Team2IconSlots
55ee1f0d Team2KillText
ed195e1b Team2Meter
107b4d36 Team2MeterBlueSkin
31f7fc2f Team2MeterRedSkin
770a899d Team2MeterScoreIndex
d42c7e48 Team2ReportModalAnchor
dc31784e Team2SwapDragTarget
2956de10 Team2SwapHoverIcon
3d967f91 Team2Text
7a9a06c5 Team2TowerKillsIcon
a3c2f2f3 Team2TowerKillsText
917db252 TeamBanner
29df69f3 TeamBanners
0864efa3 TeamBorders
34e505c8 TeamButton
a0618d73 TeamByeText
5502013c TeamChampionsButton
6479865e TeamChatChannelTra
cb5d0824 TeamCompareOp
f61f63d4 TeamData
54d8e282 TeamDisplayData
bc5518ba TeamDisplayNameTra
07cf17f6 TeamEliminatedIconPath
cf4eea7a TeamFightData
299164e2 TeamFowComboBoxDefinition
3f39cbd1 TeamFrameRegion
c7750ccf TeamFrameTemplate
5009687d TeamFramesBlueVisibilityKey
9596641f TeamFramesPurpleVisibilityKey
6ee3bd2e TeamFullErrorDisplayTimeSecs
807ef97f TeamFullScene
b00b708b TeamHealthMeter
34da152c TeamHighlight0
35da16bf TeamHighlight1
cdd1c749 TeamHitRegion
77d5615d TeamIcon
4133bc1e TeamIconPath
d2e7fb6a TeamIcons
3c83f301 TeamId
529c6838 TeamKillsIcon
5e47d84d TeamLeftDisplay
345fd852 TeamLogoIcon
2446eaea TeamMatchupIconPath
4b99bfde TeamMember
374d847e TeamMemberData
709d1f0b TeamMemberSlots
59b2e247 TeamName
0718b900 TeamNameText
6c986511 TeamOneIcon
2b351477 TeamOpponentTemplate
a7b240e5 TeamPlanReminder
b0b4d654 TeamPlannerButton
0559e95d TeamPlannerButtonDefinition
1f5d989b TeamPlannerDisabledTooltipTraKey
dac11dd4 TeamPlannerPortraitPath
7789e288 TeamPlannerSplashPath
4eb5f3a3 TeamPlannerTooltipTraKey
febfae4f TeamPosition
43bf4874 TeamPositions
9e9d7de5 TeamRewardBuffName
45632964 TeamRightDisplay
56390356 TeamScore
0ca580bd TeamScoreVisibilityKey
af92c273 TeamScoresDefinitions
f75339e0 TeamSelfTemplate
cab626a5 TeamSize
b57b1a79 TeamSlotDisabledIcon
40dfc230 TeamSlotSourceIcon
7ae49fa3 TeamSurrenderVoterCount
26e50f8c TeamToBuff
51258d07 TeamToCheck
ab994058 TeamToSpawn
da882c4e TeamTooltipAnchor
6ec59133 TeamTwoIcon
10bce373 TeamtagText
844f384e Techniques
59e4ca25 TeleportDistance
40604e5c TeleportInnerRadius
bdd1b103 TeleportOuterRadius
a6a7c844 TempAmbientColor
99f9c59d Temp_RenderThisSkinWithMaterials
694aaa0b Template
2d38abc6 TemplateDefinition
259d2b12 TemplateKey
40f5bd16 TenThousandAbbreviationTraKey
490bcdf5 TenacityBar
621684c4 TenacityRework
9ef8479e TencentOverrideLoadable
9a159fb8 TerrainConfig
c2e98f06 TerrainPaintTexturePath
324f9f10 TexAddressModeBase
5b249407 TexAddressModeMult
86a84509 TexDiv
164b5733 TexDivMult
d641623f TexSize
bee64fd1 TexU
bbe64b18 TexV
bde64e3e Text
ceaf4fab TextAlignmentHorizontal
e094aee5 TextAlignmentVertical
7d91272c TextAmountTotal
8b9f2cf5 TextAvailable
dda690be TextButton
89f785d6 TextByIcon
4a29d0a1 TextColor
af3fbdc5 TextComplete
a3482ede TextData
eec29756 TextElement
000b4d7c TextEnableTime
ad954dcd TextFadeTransitionSecs
15acf82a TextField
6e6dcfed TextFormat
fb201011 TextFrameElement
6c4123a5 TextKey
36bd0a9b TextKeyFallback
88426316 TextLink
86473240 TextStyles
44ed626d TextSummonerName
a197955f TextTra
ce1d60e6 TextTraKey
3e8d4337 Texts
3c6468f4 Texture
4b81f97a TextureAddressModeBase
820a68af TextureArcOverrideName
21d16ae1 TextureBaseMaxGrowName
283bbd0a TextureBaseOverrideName
f3c5e52f TextureConeMaxGrowName
dce6908c TextureConeOverrideName
e502c1dc TextureData
7ac1008a TextureDefinitions
85f62682 TextureFile
2cf8568e TextureFlipU
2bf854fb TextureFlipV
75caa256 TextureLow
5a5101ae TextureMaxGrowName
d516b033 TextureMini
2f2e99f2 TextureMult
39123dda TextureMultFilpU
38123c47 TextureMultFilpV
38b0b8cc TextureMultFlipU
3bb0bd85 TextureMultFlipV
b311d4ef TextureName
16c24bfe TextureOrientation
17c543dc TextureOverride
9430c6d7 TextureOverrideName
1a898c7d TextureOverrides
f0a363e3 TexturePath
6311ca49 TextureRadiusOverrideName
2c148d65 TextureSuffix
e04e5e7d TextureTargetMaxGrowName
4436d736 TextureTargetOverrideName
489a16f5 TextureToOverride
e2fed020 TextureUs
c22d5164 TextureUvs
eb011b4f TextureVs
c1ef7bb3 TextureWallOverrideName
99108c85 Textures
3b64dfe3 TftActiveButtonTextColor
9487808b TftActiveTextColor
1f9076a2 TftBannerIconData
22a42125 TftBattlepassLevels
e59c70cd TftCharacterLists
ee9a2886 TftChosenColor
db7747f5 TftCoinsButton
95da10d7 TftCoinsDecreaseVfx
d5301fde TftCoinsIncreaseSinkVfx
61da9b10 TftCoinsIncreaseSourceVfx
1b3148a9 TftCoinsWidget
a6fd18e9 TftCollapsibleStageUi
b82641af TftCustomisedGameStart
82b74b82 TftDisplayName
14907c9e TftEncounterToggleButton
d7e01189 TftFinisher
5633fd55 TftFriendlyColor
c54b4e21 TftFutureSightIconColor
3ac79114 TftFxSequencer
031aa7ea TftGameHeaderScene
f5021546 TftGameSettingsButton
18ee28a6 TftGameTeamPlannerButton
a8dc4ac3 TftGameType
672ccd56 TftInactiveButtonTextColor
0fc46842 TftInactiveTextColor
0aad6573 TftItemCodexEntryData
bb015451 TftKeywords
60df5eae TftLeagueClientTeamPlanner
26ceca7d TftLittleLegendEvolution
0d7333bd TftMatchmakingIconColor
6f2169e1 TftMatchupBanner
ab676340 TftMobileCameraTp
a2da26ab TftOnly
61c428dd TftOverrideLoadable
2f9ddf20 TftPartnerGroupColors
b6e8e08b TftPassLevels
59e03167 TftPcItemPanel
d3323ebc TftPcNewInfoCard
2776937f TftPcTeamPlanner
c09ccdd8 TftPenalizedStatColor
125e783f TftPlaybookDefault
8df47daa TftRegalia
d10b6d14 TftRegularUpdateClock
0765f521 TftReplicateSlotForUnit
438850ff TftSetData
9316f661 TftShopDropRateTextColors
d53fe94d TftShopDropRateTextColorsList
2560015b TftSocialModeRequestSystem
30c22182 TftThreeStarColor
7fe05f9d TftTraitServerQueueing
8f49e67a TftTraitTrackerClarityUpdate
7d7ba600 TftTraitsItemsToggleButton
b8dc5e9a TftUnitCombatUpdate
357f3c83 TftUnitLabel
0e19e565 TftUnrestrictedArenaCamera
275342a3 TftZoomSkin
a4a0f014 TftZoomSkinDefault
69b296da TftmEmotePanel
507b3ae8 TheSwitch
a8f277f2 Theme
057cffcc ThemeDataMap
69b3092e ThemeList
53ad3c01 ThemeMusic
eda78f54 ThemeMusicId
5595d8b2 ThemeMusicState
d1bbe145 ThemeMusicStateGroup
3dcca922 ThemeMusicTransitionEvent
8cd28ecb ThemeMusicTransitionId
832b72eb ThickOuterRing
6d0fa515 Thickness
5644c61a ThicknessOffset
b995fb1f ThousandAbbreviationTraKey
5b862d47 ThousandsSeparatorTraKey
c4d542df ThreeStar
87b7f4c4 ThreeStars
6a80fe2e ThreestarBadge
4939f3f8 Threshold
5e2be3c8 ThresholdIndicatorElements
03a37dff ThresholdIndicatorRanges
d13a63d1 Thresholds
49e6e09c ThrottleLimit
6f13a3fd ThrottlerData
5e55328d ThumbnailTexturePath
c1615329 TickStyle
5c51b509 Tier
6a5635f2 Tier2ButtonFeedbackVfx
90dd73ef Tier3ButtonFeedbackVfx
c669ada3 TierBagEntries
a40b8ff1 TierBagList
616c68f2 TierBags
97fa2c9d TierButton
63e55f38 TierChampionListLayout
0aae5ea0 TierChampionPortraitGroup
b2b3ef9d TierCostIcon
01abd58b TierCostText
6c4e43d9 TierData
acaafa13 TierGroupsLayout
7a251a24 TierIcon
d9016eff TierIndex
fbb82562 TierOneIcon
102dbcce TierOneThreshold
da935a85 TierTitle
7b542d28 TierTwoIcon
c8d3cdb0 TierTwoThreshold
cea0af0e Tiers
494a4b42 TileItemIconDefinition
17d9c5ce TimeActiveDuringPeriod
cc2a34f0 TimeBackdropHandle
22e763bc TimeBeforeFirstEmission
5ec620b7 TimeControleVisibilityKey
4067a66e TimeDilation
d6f4f9d5 TimeExpiredCampIcon
636bd581 TimeInactiveForEarlySurrenderSecs
1752b305 TimeLeft
